Loan_ID,Interest_Rate,Surge_Pricing_Type
10254557,1,3
10254558,1,3
10254559,1,2
10254560,1,2
10254561,1,3
10254562,1,3
10254563,1,3
10254564,1,2
10254565,1,3
10254566,1,3
10254567,1,3
10254568,1,3
10254569,1,2
10254570,1,2
10254571,1,3
10254572,1,3
10254573,1,3
10254574,1,2
10254575,1,2
10254576,1,3
10254577,1,3
10254578,1,2
10254579,1,2
10254580,1,2
10254581,1,2
10254582,1,2
10254583,1,2
10254584,1,3
10254585,1,3
10254586,1,2
10254587,1,2
10254588,1,1
10254589,1,3
10254590,1,3
10254591,1,3
10254592,1,3
10254593,1,3
10254594,1,3
10254595,1,2
10254596,1,3
10254597,1,2
10254598,1,3
10254599,1,3
10254600,1,2
10254601,1,2
10254602,1,3
10254603,1,3
10254604,1,2
10254605,1,2
10254606,1,2
10254607,1,3
10254608,1,3
10254609,1,2
10254610,1,2
10254611,1,2
10254612,1,2
10254613,1,3
10254614,1,3
10254615,1,2
10254616,1,2
10254617,1,3
10254618,1,3
10254619,1,2
10254620,1,3
10254621,1,2
10254622,1,3
10254623,1,3
10254624,1,2
10254625,1,2
10254626,1,2
10254627,1,2
10254628,1,2
10254629,1,3
10254630,1,3
10254631,1,3
10254632,1,3
10254633,1,3
10254634,1,2
10254635,1,2
10254636,1,2
10254637,1,3
10254638,1,2
10254639,1,3
10254640,1,3
10254641,1,2
10254642,1,2
10254643,1,2
10254644,1,2
10254645,1,3
10254646,1,2
10254647,1,1
10254648,1,2
10254649,1,2
10254650,1,2
10254651,1,3
10254652,1,3
10254653,1,2
10254654,1,2
10254655,1,2
10254656,1,2
10254657,1,2
10254658,1,2
10254659,1,2
10254660,1,3
10254661,1,2
10254662,1,3
10254663,1,2
10254664,1,2
10254665,1,3
10254666,1,2
10254667,1,2
10254668,1,3
10254669,1,2
10254670,1,3
10254671,1,2
10254672,1,3
10254673,1,2
10254674,1,2
10254675,1,3
10254676,1,2
10254677,1,2
10254678,1,2
10254679,1,3
10254680,1,2
10254681,1,2
10254682,1,3
10254683,1,3
10254684,1,3
10254685,1,2
10254686,1,3
10254687,1,3
10254688,1,3
10254689,1,3
10254690,1,3
10254691,1,2
10254692,1,2
10254693,1,2
10254694,1,3
10254695,1,2
10254696,1,2
10254697,1,2
10254698,1,3
10254699,1,3
10254700,1,3
10254701,1,3
10254702,1,2
10254703,1,3
10254704,1,2
10254705,1,3
10254706,1,2
10254707,1,2
10254708,1,3
10254709,1,2
10254710,1,2
10254711,1,3
10254712,1,2
10254713,1,2
10254714,1,3
10254715,1,2
10254716,1,2
10254717,1,2
10254718,1,2
10254719,1,2
10254720,1,3
10254721,1,2
10254722,1,2
10254723,1,3
10254724,1,3
10254725,1,3
10254726,1,3
10254727,1,3
10254728,1,3
10254729,1,2
10254730,1,3
10254731,1,3
10254732,1,3
10254733,1,3
10254734,1,2
10254735,1,2
10254736,1,2
10254737,1,3
10254738,1,1
10254739,1,2
10254740,1,3
10254741,1,3
10254742,1,3
10254743,1,2
10254744,1,2
10254745,1,2
10254746,1,2
10254747,1,2
10254748,1,3
10254749,1,2
10254750,1,2
10254751,1,3
10254752,1,2
10254753,1,3
10254754,1,3
10254755,1,3
10254756,1,2
10254757,1,3
10254758,1,2
10254759,1,2
10254760,1,3
10254761,1,1
10254762,1,3
10254763,1,3
10254764,1,3
10254765,1,2
10254766,1,2
10254767,1,2
10254768,1,3
10254769,1,3
10254770,1,2
10254771,1,3
10254772,1,2
10254773,1,3
10254774,1,3
10254775,1,3
10254776,1,2
10254777,1,3
10254778,1,3
10254779,1,2
10254780,1,3
10254781,1,3
10254782,1,3
10254783,1,2
10254784,1,3
10254785,1,3
10254786,1,2
10254787,1,3
10254788,1,2
10254789,1,3
10254790,1,2
10254791,1,2
10254792,1,3
10254793,1,3
10254794,1,2
10254795,1,2
10254796,1,2
10254797,1,3
10254798,1,3
10254799,1,2
10254800,1,2
10254801,1,2
10254802,1,2
10254803,1,2
10254804,1,3
10254805,1,3
10254806,1,3
10254807,1,2
10254808,1,2
10254809,1,3
10254810,1,3
10254811,1,2
10254812,1,2
10254813,1,3
10254814,1,3
10254815,1,2
10254816,1,3
10254817,1,3
10254818,1,2
10254819,1,3
10254820,1,3
10254821,1,2
10254822,1,2
10254823,1,3
10254824,1,3
10254825,1,3
10254826,1,2
10254827,1,2
10254828,1,3
10254829,1,3
10254830,1,2
10254831,1,3
10254832,1,2
10254833,1,2
10254834,1,3
10254835,1,2
10254836,1,2
10254837,1,3
10254838,1,2
10254839,1,3
10254840,1,2
10254841,1,3
10254842,1,3
10254843,1,2
10254844,1,3
10254845,1,2
10254846,1,2
10254847,1,2
10254848,1,3
10254849,1,3
10254850,1,2
10254851,1,3
10254852,1,2
10254853,1,3
10254854,1,2
10254855,1,2
10254856,1,2
10254857,1,2
10254858,1,3
10254859,1,3
10254860,1,2
10254861,1,3
10254862,1,3
10254863,1,2
10254864,1,3
10254865,1,2
10254866,1,2
10254867,1,3
10254868,1,2
10254869,1,2
10254870,1,3
10254871,1,3
10254872,1,3
10254873,1,3
10254874,1,2
10254875,1,2
10254876,1,3
10254877,1,2
10254878,1,2
10254879,1,2
10254880,1,3
10254881,1,2
10254882,1,3
10254883,1,3
10254884,1,2
10254885,1,2
10254886,1,3
10254887,1,2
10254888,1,2
10254889,1,2
10254890,1,3
10254891,1,3
10254892,1,3
10254893,1,3
10254894,1,2
10254895,1,2
10254896,1,2
10254897,1,2
10254898,1,3
10254899,1,2
10254900,1,3
10254901,1,2
10254902,1,2
10254903,1,3
10254904,1,2
10254905,1,2
10254906,1,2
10254907,1,3
10254908,1,2
10254909,1,3
10254910,1,2
10254911,1,2
10254912,1,3
10254913,1,3
10254914,1,2
10254915,1,2
10254916,1,2
10254917,1,2
10254918,1,2
10254919,1,2
10254920,1,3
10254921,1,2
10254922,1,3
10254923,1,2
10254924,1,3
10254925,1,2
10254926,1,2
10254927,1,2
10254928,1,2
10254929,1,2
10254930,1,2
10254931,1,2
10254932,1,2
10254933,1,3
10254934,1,3
10254935,1,2
10254936,1,3
10254937,1,2
10254938,1,3
10254939,1,2
10254940,1,3
10254941,1,2
10254942,1,2
10254943,1,3
10254944,1,3
10254945,1,2
10254946,1,3
10254947,1,2
10254948,1,2
10254949,1,2
10254950,1,2
10254951,1,2
10254952,1,2
10254953,1,3
10254954,1,2
10254955,1,3
10254956,1,2
10254957,1,3
10254958,1,2
10254959,1,2
10254960,1,3
10254961,1,3
10254962,1,2
10254963,1,3
10254964,1,2
10254965,1,3
10254966,1,1
10254967,1,2
10254968,1,3
10254969,1,2
10254970,1,2
10254971,1,3
10254972,1,3
10254973,1,3
10254974,1,2
10254975,1,1
10254976,1,3
10254977,1,3
10254978,1,2
10254979,1,2
10254980,1,2
10254981,1,3
10254982,1,2
10254983,1,2
10254984,1,2
10254985,1,2
10254986,1,2
10254987,1,3
10254988,1,2
10254989,1,2
10254990,1,1
10254991,1,2
10254992,1,3
10254993,1,2
10254994,1,2
10254995,1,2
10254996,1,3
10254997,1,3
10254998,1,1
10254999,1,2
10255000,1,2
10255001,1,2
10255002,1,3
10255003,1,1
10255004,1,3
10255005,1,2
10255006,1,3
10255007,1,2
10255008,1,2
10255009,1,2
10255010,1,2
10255011,1,3
10255012,1,2
10255013,1,2
10255014,1,2
10255015,1,2
10255016,1,2
10255017,1,2
10255018,1,3
10255019,1,2
10255020,1,3
10255021,1,3
10255022,1,2
10255023,1,3
10255024,1,2
10255025,1,2
10255026,1,2
10255027,1,3
10255028,1,2
10255029,1,2
10255030,1,2
10255031,1,3
10255032,1,2
10255033,1,3
10255034,1,2
10255035,1,1
10255036,1,2
10255037,1,2
10255038,1,2
10255039,1,2
10255040,1,2
10255041,1,3
10255042,1,3
10255043,1,2
10255044,1,3
10255045,1,2
10255046,1,3
10255047,1,2
10255048,1,2
10255049,1,3
10255050,1,3
10255051,1,2
10255052,1,3
10255053,1,2
10255054,1,2
10255055,1,2
10255056,1,2
10255057,1,3
10255058,1,2
10255059,1,3
10255060,1,2
10255061,1,1
10255062,1,2
10255063,1,3
10255064,1,3
10255065,1,3
10255066,1,3
10255067,1,3
10255068,1,2
10255069,1,2
10255070,1,3
10255071,1,2
10255072,1,2
10255073,1,2
10255074,1,2
10255075,1,2
10255076,1,3
10255077,1,3
10255078,1,2
10255079,1,3
10255080,1,2
10255081,1,3
10255082,1,3
10255083,1,3
10255084,1,3
10255085,1,3
10255086,1,2
10255087,1,2
10255088,1,2
10255089,1,3
10255090,1,3
10255091,1,3
10255092,1,2
10255093,1,2
10255094,1,3
10255095,1,2
10255096,1,3
10255097,1,2
10255098,1,2
10255099,1,3
10255100,1,1
10255101,1,2
10255102,1,3
10255103,1,3
10255104,1,3
10255105,1,2
10255106,1,3
10255107,1,2
10255108,1,3
10255109,1,2
10255110,1,3
10255111,1,3
10255112,1,2
10255113,1,3
10255114,1,3
10255115,1,3
10255116,1,3
10255117,1,2
10255118,1,2
10255119,1,3
10255120,1,3
10255121,1,3
10255122,1,2
10255123,1,2
10255124,1,3
10255125,1,3
10255126,1,2
10255127,1,3
10255128,1,3
10255129,1,3
10255130,1,2
10255131,1,2
10255132,1,3
10255133,1,2
10255134,1,3
10255135,1,2
10255136,1,2
10255137,1,2
10255138,1,2
10255139,1,3
10255140,1,2
10255141,1,2
10255142,1,3
10255143,1,3
10255144,1,2
10255145,1,3
10255146,1,2
10255147,1,3
10255148,1,2
10255149,1,2
10255150,1,3
10255151,1,2
10255152,1,3
10255153,1,3
10255154,1,3
10255155,1,2
10255156,1,2
10255157,1,3
10255158,1,3
10255159,1,2
10255160,1,3
10255161,1,3
10255162,1,2
10255163,1,2
10255164,1,3
10255165,1,2
10255166,1,2
10255167,1,3
10255168,1,2
10255169,1,2
10255170,1,3
10255171,1,2
10255172,1,3
10255173,1,2
10255174,1,3
10255175,1,2
10255176,1,2
10255177,1,2
10255178,1,2
10255179,1,2
10255180,1,2
10255181,1,3
10255182,1,2
10255183,1,2
10255184,1,2
10255185,1,2
10255186,1,2
10255187,1,2
10255188,1,2
10255189,1,3
10255190,1,2
10255191,1,2
10255192,1,2
10255193,1,2
10255194,1,2
10255195,1,1
10255196,1,3
10255197,1,2
10255198,1,3
10255199,1,3
10255200,1,3
10255201,1,2
10255202,1,2
10255203,1,3
10255204,1,3
10255205,1,3
10255206,1,2
10255207,1,2
10255208,1,3
10255209,1,3
10255210,1,2
10255211,1,3
10255212,1,3
10255213,1,3
10255214,1,3
10255215,1,2
10255216,1,2
10255217,1,3
10255218,1,3
10255219,1,3
10255220,1,2
10255221,1,3
10255222,1,2
10255223,1,2
10255224,1,2
10255225,1,2
10255226,1,3
10255227,1,3
10255228,1,2
10255229,1,2
10255230,1,3
10255231,1,3
10255232,1,2
10255233,1,3
10255234,1,3
10255235,1,3
10255236,1,3
10255237,1,3
10255238,1,2
10255239,1,3
10255240,1,3
10255241,1,2
10255242,1,2
10255243,1,3
10255244,1,3
10255245,1,2
10255246,1,3
10255247,1,3
10255248,1,2
10255249,1,2
10255250,1,2
10255251,1,2
10255252,1,3
10255253,1,3
10255254,1,3
10255255,1,2
10255256,1,1
10255257,1,3
10255258,1,2
10255259,1,2
10255260,1,3
10255261,1,3
10255262,1,2
10255263,1,2
10255264,1,3
10255265,1,3
10255266,1,2
10255267,1,2
10255268,1,3
10255269,1,2
10255270,1,2
10255271,1,3
10255272,1,2
10255273,1,3
10255274,1,2
10255275,1,1
10255276,1,3
10255277,1,3
10255278,1,3
10255279,1,2
10255280,1,2
10255281,1,3
10255282,1,3
10255283,1,2
10255284,1,3
10255285,1,3
10255286,1,3
10255287,1,2
10255288,1,2
10255289,1,2
10255290,1,2
10255291,1,3
10255292,1,3
10255293,1,2
10255294,1,2
10255295,1,2
10255296,1,3
10255297,1,2
10255298,1,2
10255299,1,3
10255300,1,2
10255301,1,2
10255302,1,3
10255303,1,2
10255304,1,2
10255305,1,3
10255306,1,3
10255307,1,3
10255308,1,3
10255309,1,2
10255310,1,2
10255311,1,2
10255312,1,3
10255313,1,2
10255314,1,3
10255315,1,2
10255316,1,3
10255317,1,3
10255318,1,3
10255319,1,2
10255320,1,3
10255321,1,3
10255322,1,2
10255323,1,2
10255324,1,2
10255325,1,3
10255326,1,2
10255327,1,2
10255328,1,2
10255329,1,2
10255330,1,3
10255331,1,1
10255332,1,3
10255333,1,3
10255334,1,3
10255335,1,2
10255336,1,2
10255337,1,3
10255338,1,2
10255339,1,2
10255340,1,2
10255341,1,3
10255342,1,2
10255343,1,3
10255344,1,3
10255345,1,3
10255346,1,3
10255347,1,2
10255348,1,3
10255349,1,3
10255350,1,1
10255351,1,3
10255352,1,2
10255353,1,2
10255354,1,2
10255355,1,2
10255356,1,3
10255357,1,3
10255358,1,3
10255359,1,3
10255360,1,3
10255361,1,3
10255362,1,3
10255363,1,2
10255364,1,2
10255365,1,2
10255366,1,2
10255367,1,3
10255368,1,2
10255369,1,2
10255370,1,2
10255371,1,2
10255372,1,3
10255373,1,2
10255374,1,2
10255375,1,3
10255376,1,3
10255377,1,2
10255378,1,3
10255379,1,3
10255380,1,2
10255381,1,2
10255382,1,3
10255383,1,2
10255384,1,3
10255385,1,3
10255386,1,2
10255387,1,2
10255388,1,2
10255389,1,3
10255390,1,2
10255391,1,3
10255392,1,3
10255393,1,2
10255394,1,3
10255395,1,2
10255396,1,2
10255397,1,1
10255398,1,3
10255399,1,3
10255400,1,3
10255401,1,3
10255402,1,2
10255403,1,3
10255404,1,2
10255405,1,2
10255406,1,2
10255407,1,3
10255408,1,2
10255409,1,2
10255410,1,2
10255411,1,2
10255412,1,2
10255413,1,2
10255414,1,2
10255415,1,2
10255416,1,3
10255417,1,3
10255418,1,3
10255419,1,2
10255420,1,3
10255421,1,3
10255422,1,3
10255423,1,2
10255424,1,2
10255425,1,2
10255426,1,3
10255427,1,2
10255428,1,2
10255429,1,3
10255430,1,2
10255431,1,3
10255432,1,3
10255433,1,3
10255434,1,3
10255435,1,3
10255436,1,2
10255437,1,2
10255438,1,2
10255439,1,2
10255440,1,2
10255441,1,3
10255442,1,2
10255443,1,3
10255444,1,3
10255445,1,2
10255446,1,2
10255447,1,2
10255448,1,3
10255449,1,2
10255450,1,2
10255451,1,3
10255452,1,3
10255453,1,3
10255454,1,3
10255455,1,2
10255456,1,3
10255457,1,2
10255458,1,3
10255459,1,2
10255460,1,2
10255461,1,3
10255462,1,2
10255463,1,3
10255464,1,3
10255465,1,2
10255466,1,3
10255467,1,2
10255468,1,2
10255469,1,3
10255470,1,2
10255471,1,2
10255472,1,2
10255473,1,3
10255474,1,2
10255475,1,3
10255476,1,2
10255477,1,2
10255478,1,3
10255479,1,3
10255480,1,2
10255481,1,2
10255482,1,2
10255483,1,3
10255484,1,3
10255485,1,2
10255486,1,3
10255487,1,2
10255488,1,2
10255489,1,2
10255490,1,2
10255491,1,2
10255492,1,2
10255493,1,2
10255494,1,2
10255495,1,3
10255496,1,3
10255497,1,3
10255498,1,2
10255499,1,2
10255500,1,3
10255501,1,3
10255502,1,2
10255503,1,2
10255504,1,2
10255505,1,3
10255506,1,3
10255507,1,2
10255508,1,2
10255509,1,3
10255510,1,3
10255511,1,2
10255512,1,3
10255513,1,3
10255514,1,2
10255515,1,3
10255516,1,2
10255517,1,3
10255518,1,3
10255519,1,3
10255520,1,3
10255521,1,2
10255522,1,3
10255523,1,3
10255524,1,3
10255525,1,2
10255526,1,3
10255527,1,2
10255528,1,3
10255529,1,3
10255530,1,2
10255531,1,2
10255532,1,3
10255533,1,3
10255534,1,3
10255535,1,3
10255536,1,3
10255537,1,2
10255538,1,3
10255539,1,1
10255540,1,2
10255541,1,2
10255542,1,2
10255543,1,3
10255544,1,3
10255545,1,3
10255546,1,3
10255547,1,1
10255548,1,2
10255549,1,3
10255550,1,2
10255551,1,3
10255552,1,3
10255553,1,2
10255554,1,3
10255555,1,3
10255556,1,2
10255557,1,2
10255558,1,3
10255559,1,2
10255560,1,3
10255561,1,2
10255562,1,2
10255563,1,3
10255564,1,3
10255565,1,3
10255566,1,2
10255567,1,2
10255568,1,2
10255569,1,3
10255570,1,2
10255571,1,3
10255572,1,3
10255573,1,2
10255574,1,2
10255575,1,2
10255576,1,2
10255577,1,2
10255578,1,3
10255579,1,2
10255580,1,3
10255581,1,2
10255582,1,3
10255583,1,2
10255584,1,3
10255585,1,2
10255586,1,3
10255587,1,3
10255588,1,2
10255589,1,2
10255590,1,3
10255591,1,2
10255592,1,2
10255593,1,3
10255594,1,2
10255595,1,3
10255596,1,2
10255597,1,2
10255598,1,2
10255599,1,3
10255600,1,3
10255601,1,3
10255602,1,2
10255603,1,2
10255604,1,3
10255605,1,2
10255606,1,2
10255607,1,3
10255608,1,3
10255609,1,3
10255610,1,3
10255611,1,3
10255612,1,3
10255613,1,2
10255614,1,3
10255615,1,2
10255616,1,2
10255617,1,2
10255618,1,2
10255619,1,3
10255620,1,3
10255621,1,2
10255622,1,3
10255623,1,3
10255624,1,2
10255625,1,2
10255626,1,3
10255627,1,1
10255628,1,2
10255629,1,2
10255630,1,2
10255631,1,2
10255632,1,3
10255633,1,2
10255634,1,2
10255635,1,2
10255636,1,3
10255637,1,2
10255638,1,2
10255639,1,3
10255640,1,3
10255641,1,2
10255642,1,2
10255643,1,2
10255644,1,2
10255645,1,3
10255646,1,2
10255647,1,3
10255648,1,3
10255649,1,3
10255650,1,3
10255651,1,2
10255652,1,3
10255653,1,3
10255654,1,2
10255655,1,2
10255656,1,2
10255657,1,2
10255658,1,3
10255659,1,2
10255660,1,2
10255661,1,3
10255662,1,2
10255663,1,3
10255664,1,2
10255665,1,3
10255666,1,3
10255667,1,2
10255668,1,2
10255669,1,2
10255670,1,3
10255671,1,3
10255672,1,2
10255673,1,3
10255674,1,2
10255675,1,3
10255676,1,2
10255677,1,2
10255678,1,2
10255679,1,3
10255680,1,3
10255681,1,2
10255682,1,3
10255683,1,2
10255684,1,3
10255685,1,2
10255686,1,2
10255687,1,3
10255688,1,3
10255689,1,2
10255690,1,3
10255691,1,2
10255692,1,3
10255693,1,3
10255694,1,3
10255695,1,3
10255696,1,3
10255697,1,3
10255698,1,2
10255699,1,2
10255700,1,2
10255701,1,2
10255702,1,3
10255703,1,3
10255704,1,2
10255705,1,3
10255706,1,2
10255707,1,1
10255708,1,2
10255709,1,2
10255710,1,3
10255711,1,3
10255712,1,2
10255713,1,2
10255714,1,3
10255715,1,3
10255716,1,2
10255717,1,3
10255718,1,2
10255719,1,2
10255720,1,3
10255721,1,3
10255722,1,2
10255723,1,2
10255724,1,2
10255725,1,3
10255726,1,2
10255727,1,2
10255728,1,2
10255729,1,3
10255730,1,1
10255731,1,2
10255732,1,3
10255733,1,2
10255734,1,2
10255735,1,2
10255736,1,2
10255737,1,3
10255738,1,3
10255739,1,2
10255740,1,2
10255741,1,3
10255742,1,3
10255743,1,2
10255744,1,3
10255745,1,2
10255746,1,2
10255747,1,3
10255748,1,3
10255749,1,3
10255750,1,2
10255751,1,3
10255752,1,2
10255753,1,3
10255754,1,2
10255755,1,2
10255756,1,3
10255757,1,2
10255758,1,2
10255759,1,3
10255760,1,1
10255761,1,2
10255762,1,2
10255763,1,3
10255764,1,2
10255765,1,3
10255766,1,3
10255767,1,2
10255768,1,3
10255769,1,3
10255770,1,2
10255771,1,2
10255772,1,3
10255773,1,2
10255774,1,3
10255775,1,2
10255776,1,2
10255777,1,2
10255778,1,2
10255779,1,2
10255780,1,3
10255781,1,2
10255782,1,2
10255783,1,3
10255784,1,3
10255785,1,3
10255786,1,2
10255787,1,3
10255788,1,2
10255789,1,2
10255790,1,2
10255791,1,2
10255792,1,3
10255793,1,2
10255794,1,2
10255795,1,3
10255796,1,2
10255797,1,3
10255798,1,2
10255799,1,1
10255800,1,1
10255801,1,2
10255802,1,2
10255803,1,3
10255804,1,2
10255805,1,3
10255806,1,3
10255807,1,3
10255808,1,2
10255809,1,3
10255810,1,2
10255811,1,2
10255812,1,1
10255813,1,2
10255814,1,2
10255815,1,3
10255816,1,3
10255817,1,2
10255818,1,2
10255819,1,3
10255820,1,2
10255821,1,2
10255822,1,2
10255823,1,2
10255824,1,2
10255825,1,2
10255826,1,3
10255827,1,3
10255828,1,2
10255829,1,3
10255830,1,2
10255831,1,2
10255832,1,3
10255833,1,3
10255834,1,3
10255835,1,2
10255836,1,2
10255837,1,3
10255838,1,2
10255839,1,2
10255840,1,2
10255841,1,2
10255842,1,2
10255843,1,2
10255844,1,2
10255845,1,3
10255846,1,2
10255847,1,2
10255848,1,2
10255849,1,3
10255850,1,2
10255851,1,2
10255852,1,3
10255853,1,2
10255854,1,3
10255855,1,3
10255856,1,2
10255857,1,2
10255858,1,2
10255859,1,3
10255860,1,2
10255861,1,3
10255862,1,2
10255863,1,2
10255864,1,2
10255865,1,2
10255866,1,3
10255867,1,3
10255868,1,2
10255869,1,3
10255870,1,3
10255871,1,2
10255872,1,2
10255873,1,2
10255874,1,2
10255875,1,3
10255876,1,3
10255877,1,3
10255878,1,2
10255879,1,1
10255880,1,2
10255881,1,3
10255882,1,2
10255883,1,2
10255884,1,3
10255885,1,2
10255886,1,3
10255887,1,3
10255888,1,3
10255889,1,3
10255890,1,3
10255891,1,3
10255892,1,3
10255893,1,2
10255894,1,2
10255895,1,3
10255896,1,2
10255897,1,3
10255898,1,2
10255899,1,1
10255900,1,2
10255901,1,2
10255902,1,3
10255903,1,3
10255904,1,2
10255905,1,3
10255906,1,2
10255907,1,3
10255908,1,3
10255909,1,3
10255910,1,3
10255911,1,3
10255912,1,2
10255913,1,3
10255914,1,2
10255915,1,2
10255916,1,2
10255917,1,3
10255918,1,2
10255919,1,2
10255920,1,3
10255921,1,2
10255922,1,3
10255923,1,3
10255924,1,3
10255925,1,2
10255926,1,3
10255927,1,2
10255928,1,2
10255929,1,2
10255930,1,3
10255931,1,2
10255932,1,2
10255933,1,3
10255934,1,3
10255935,1,3
10255936,1,3
10255937,1,3
10255938,1,3
10255939,1,2
10255940,1,3
10255941,1,3
10255942,1,3
10255943,1,2
10255944,1,3
10255945,1,3
10255946,1,3
10255947,1,3
10255948,1,2
10255949,1,2
10255950,1,3
10255951,1,2
10255952,1,2
10255953,1,2
10255954,1,2
10255955,1,2
10255956,1,3
10255957,1,3
10255958,1,3
10255959,1,3
10255960,1,2
10255961,1,1
10255962,1,2
10255963,1,2
10255964,1,3
10255965,1,2
10255966,1,2
10255967,1,2
10255968,1,2
10255969,1,3
10255970,1,2
10255971,1,3
10255972,1,2
10255973,1,3
10255974,1,3
10255975,1,3
10255976,1,3
10255977,1,2
10255978,1,2
10255979,1,2
10255980,1,1
10255981,1,2
10255982,1,2
10255983,1,3
10255984,1,2
10255985,1,2
10255986,1,2
10255987,1,3
10255988,1,3
10255989,1,2
10255990,1,3
10255991,1,2
10255992,1,1
10255993,1,2
10255994,1,2
10255995,1,3
10255996,1,2
10255997,1,3
10255998,1,2
10255999,1,2
10256000,1,2
10256001,1,3
10256002,1,2
10256003,1,3
10256004,1,2
10256005,1,3
10256006,1,1
10256007,1,2
10256008,1,2
10256009,1,3
10256010,1,3
10256011,1,2
10256012,1,2
10256013,1,2
10256014,1,2
10256015,1,3
10256016,1,3
10256017,1,3
10256018,1,2
10256019,1,3
10256020,1,3
10256021,1,2
10256022,1,2
10256023,1,2
10256024,1,2
10256025,1,2
10256026,1,2
10256027,1,2
10256028,1,3
10256029,1,3
10256030,1,3
10256031,1,2
10256032,1,2
10256033,1,3
10256034,1,3
10256035,1,2
10256036,1,2
10256037,1,3
10256038,1,3
10256039,1,2
10256040,1,2
10256041,1,3
10256042,1,2
10256043,1,3
10256044,1,2
10256045,1,2
10256046,1,2
10256047,1,3
10256048,1,2
10256049,1,2
10256050,1,2
10256051,1,3
10256052,1,3
10256053,1,3
10256054,1,2
10256055,1,3
10256056,1,2
10256057,1,3
10256058,1,3
10256059,1,2
10256060,1,3
10256061,1,2
10256062,1,2
10256063,1,3
10256064,1,2
10256065,1,1
10256066,1,1
10256067,1,2
10256068,1,2
10256069,1,3
10256070,1,3
10256071,1,3
10256072,1,2
10256073,1,2
10256074,1,3
10256075,1,3
10256076,1,3
10256077,1,2
10256078,1,2
10256079,1,2
10256080,1,2
10256081,1,2
10256082,1,3
10256083,1,2
10256084,1,2
10256085,1,3
10256086,1,2
10256087,1,2
10256088,1,2
10256089,1,2
10256090,1,2
10256091,1,2
10256092,1,3
10256093,1,3
10256094,1,2
10256095,1,2
10256096,1,1
10256097,1,2
10256098,1,2
10256099,1,3
10256100,1,1
10256101,1,2
10256102,1,2
10256103,1,1
10256104,1,2
10256105,1,2
10256106,1,3
10256107,1,3
10256108,1,2
10256109,1,3
10256110,1,3
10256111,1,3
10256112,1,2
10256113,1,3
10256114,1,2
10256115,1,3
10256116,1,3
10256117,1,2
10256118,1,2
10256119,1,2
10256120,1,3
10256121,1,3
10256122,1,3
10256123,1,3
10256124,1,3
10256125,1,3
10256126,1,2
10256127,1,3
10256128,1,2
10256129,1,3
10256130,1,3
10256131,1,3
10256132,1,3
10256133,1,2
10256134,1,2
10256135,1,2
10256136,1,2
10256137,1,2
10256138,1,2
10256139,1,2
10256140,1,2
10256141,1,2
10256142,1,3
10256143,1,2
10256144,1,2
10256145,1,2
10256146,1,2
10256147,1,3
10256148,1,2
10256149,1,3
10256150,1,3
10256151,1,3
10256152,1,2
10256153,1,2
10256154,1,3
10256155,1,2
10256156,1,2
10256157,1,2
10256158,1,3
10256159,1,2
10256160,1,3
10256161,1,2
10256162,1,3
10256163,1,3
10256164,1,3
10256165,1,2
10256166,1,2
10256167,1,2
10256168,1,3
10256169,1,2
10256170,1,2
10256171,1,2
10256172,1,2
10256173,1,3
10256174,1,2
10256175,1,2
10256176,1,2
10256177,1,2
10256178,1,2
10256179,1,3
10256180,1,3
10256181,1,2
10256182,1,3
10256183,1,3
10256184,1,2
10256185,1,3
10256186,1,2
10256187,1,3
10256188,1,3
10256189,1,2
10256190,1,3
10256191,1,2
10256192,1,2
10256193,1,2
10256194,1,3
10256195,1,3
10256196,1,3
10256197,1,2
10256198,1,3
10256199,1,3
10256200,1,2
10256201,1,2
10256202,1,3
10256203,1,3
10256204,1,2
10256205,1,2
10256206,1,3
10256207,1,3
10256208,1,1
10256209,1,3
10256210,1,2
10256211,1,2
10256212,1,3
10256213,1,2
10256214,1,2
10256215,1,3
10256216,1,2
10256217,1,3
10256218,1,2
10256219,1,1
10256220,1,2
10256221,1,3
10256222,1,2
10256223,1,2
10256224,1,2
10256225,1,2
10256226,1,3
10256227,1,2
10256228,1,3
10256229,1,3
10256230,1,3
10256231,1,3
10256232,1,2
10256233,1,1
10256234,1,2
10256235,1,2
10256236,1,3
10256237,1,1
10256238,1,2
10256239,1,2
10256240,1,2
10256241,1,2
10256242,1,2
10256243,1,2
10256244,1,2
10256245,1,2
10256246,1,2
10256247,1,2
10256248,1,3
10256249,1,2
10256250,1,3
10256251,1,3
10256252,1,3
10256253,1,3
10256254,1,3
10256255,1,3
10256256,1,2
10256257,1,3
10256258,1,2
10256259,1,2
10256260,1,2
10256261,1,2
10256262,1,2
10256263,1,2
10256264,1,2
10256265,1,3
10256266,1,2
10256267,1,3
10256268,1,3
10256269,1,2
10256270,1,3
10256271,1,3
10256272,1,2
10256273,1,2
10256274,1,3
10256275,1,1
10256276,1,3
10256277,1,2
10256278,1,2
10256279,1,3
10256280,1,2
10256281,1,3
10256282,1,2
10256283,1,3
10256284,1,2
10256285,1,3
10256286,1,2
10256287,1,3
10256288,1,2
10256289,1,3
10256290,1,2
10256291,1,2
10256292,1,3
10256293,1,3
10256294,1,3
10256295,1,2
10256296,1,3
10256297,1,3
10256298,1,2
10256299,1,3
10256300,1,2
10256301,1,2
10256302,1,2
